Unnamed: 0,Communication_Communication band,Communication_Frequency [GHz],Communication_Beamwidth [deg],Communication_D_r [m],Communication_Required Eb/N0 [dB],Communication_Efficiency,Communication_D_antenna [m],Communication_Mass_communication [kg],Communication_Data Rate [bps],OBC_cpu_DMIPS,OBC_cpu_power_idle,OBC_power max,OBC_cpu efficiency,OBC_recovery rate,OBC_Throughtput per W,OBC_Mass_OBC,SolarArray_Solar Material,SolarArray_Efficiency,SolarArray_Specific Power [W/kg],SolarArray_A_solar [m^2],SolarArray_P_solar_max [W],SolarArray_Mass_solar_array [kg],Battery_Battery type,Battery_Number of cell,Battery_Diameter [m],Battery_Length [m],Battery_Volumetric Energy [Wh/m³],Battery_Specific Energy [Wh/kg],Battery_Capacity [Wh],Battery_Mass_battery [kg],Radiator_Radiator material,Radiator_A_radiator [m2],Radiator_rho [kg/m³],Radiator_emissivity,Radiator_thickness [m],Radiator_Q_rad [W/K⁴],Radiator_Mass_radiator [kg],CubeSat mass,score_4orbits,score_8orbits,score_15orbits,subscore_4_Power,subscore_4_Thermal,subscore_4_OBC,subscore_4_Comm,subscore_4_Payload,subscore_8_Power,subscore_8_Thermal,subscore_8_OBC,subscore_8_Comm,subscore_8_Payload,subscore_15_Power,subscore_15_Thermal,subscore_15_OBC,subscore_15_Comm,subscore_15_Payload
103400,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Metallic_VDA,0.03,2700,0.04,0.002,6.803999999999999e-11,0.162,0.4849234795207003,4.519653505512398,4.162738834613097,3.949015638804419,0.8617595371687425,0.48703106899179727,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.861206224454524,0.42831810602883424,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.8616514376990522,0.3994374217702067,0.26099287377990565,0.3260941291872325,0.3278628968567367
103500,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,LiSOCl2,3,0.021,0.07,176000,110.0,12.801487408553836,0.1163771582595803,Quartzmirror,0.03,1333,0.8,0.008,1.3607999999999999e-09,0.31992,0.6501170519119241,4.494779874488558,4.168960793132818,3.9716961308608174,0.9090679430614441,0.4491204737966837,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.9077698457073766,0.40939362194483186,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.9084818433230222,0.38985213388117596,0.26099287377990565,0.3260941291872325,0.3278628968567367
103600,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,LiFe_18650,3,0.018,0.065,69730,57.75,3.460104124331423,0.0599152229321458,Whitepaints_chemglazeA276,0.03,1300,0.88,0.001,1.49688e-09,0.039,0.3127351165844896,4.354284951367746,4.0662435121792475,3.887595051837783,0.8337166957666793,0.41781381204444346,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.833511600387251,0.39358001574814716,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.8338062028518449,0.3816595030725608,0.26099287377990565,0.3260941291872325,0.3278628968567367
103700,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,NiCd,3,0.018,0.065,54000,30.0,2.6795586220263417,0.0893186207342113,Metallic_bareAl,0.03,2700,0.1,0.001,1.7009999999999999e-10,0.081,0.3923642882995986,4.489678013751048,4.122224570368585,3.9024797245736864,0.8021316711014557,0.5061128610249328,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.8022748057078037,0.4378373980619698,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.8023912256983954,0.4042529562464746,0.26099287377990565,0.3260941291872325,0.3278628968567367
103800,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Silveredteflon_2mil,0.03,2100,0.66,0.002,1.12266e-09,0.126,0.4572128706849789,4.464269314658899,4.131387612143395,3.9513296158895423,0.9039945749887421,0.4484352468443229,0.2494166396592437,0.4671802481853979,0.37538461538461537,0.9027796152171689,0.40901858017765624,0.24970832658163405,0.3685544608377582,0.3541769041769042,0.9034443873482894,0.38962967103257223,0.24985180131967416,0.3340320165063847,0.3278628968567367
103900,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Blackpaints_chemglazeZ306,0.03,1200,0.89,0.0015,1.5138899999999996e-09,0.054,0.3355966270593394,4.42965086378258,4.134550063369323,3.9526269501149205,0.9056873419559633,0.41906968663356575,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.9044356588624489,0.39422246441134356,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.9051105655118756,0.3820002098445517,0.26099287377990565,0.3260941291872325,0.3278628968567367
104000,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Metallic_VDG,0.03,8400,0.03,0.001,5.102999999999999e-11,0.252,0.5447249682864369,4.5663887741175655,4.200621112418501,3.9824009879468134,0.8954216912917731,0.4934621727708804,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.894363500301362,0.4315501357338434,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.8949790660009194,0.4010958390463629,0.26099287377990565,0.3260941291872325,0.3278628968567367
104100,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Silveredteflon_5mil,0.03,2100,0.78,0.005,1.3267799999999996e-09,0.315,0.6545902947690669,4.478404955994683,4.136862016504398,3.9524056703938055,0.9004552820838605,0.4573706501684692,0.2494166396592437,0.4671802481853979,0.37538461538461537,0.8988968289067181,0.41351416868698765,0.24970832658163405,0.3685544608377582,0.3541769041769042,0.8993394675503941,0.3919413314387634,0.24985180131967416,0.3340320165063847,0.3278628968567367
104200,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Blackpaints_3Mblackvelvet,0.03,1200,0.84,0.002,1.4288399999999996e-09,0.072,0.3542405937967636,4.438455926109437,4.134504398450906,3.948182737701598,0.8958507120079986,0.4278987066843367,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.8943753755535686,0.3986348177954478,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.8947871269499995,0.38424002161197635,0.26099287377990565,0.3260941291872325,0.3278628968567367
104300,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Metallic_anodizedAl,0.03,2750,0.88,0.002,1.49688e-09,0.165,0.4723904349697168,4.442013673872042,4.132924785600084,3.9440070991691463,0.8874295210342982,0.43369322952563916,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.886086036241789,0.40159600730341694,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.8864492295525775,0.3858075051771699,0.26099287377990565,0.3260941291872325,0.3278628968567367
104400,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Aluminizedteflon_2mil,0.03,2200,0.78,0.002,1.3267799999999996e-09,0.132,0.4170288354922568,4.38718136676179,4.070038396667389,3.897454222114913,0.8507834063386891,0.43673959349538893,0.2494166396592437,0.4671802481853979,0.37538461538461537,0.8499856058467199,0.40311227868057414,0.24970832658163405,0.3685544608377582,0.3541769041769042,0.8501838397339205,0.3865711297992824,0.24985180131967416,0.3340320165063847,0.3278628968567367
104500,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Aluminizedkapton_0.5mil,0.03,1420,0.55,0.0005,9.3555e-10,0.0213,0.9897241978166248,7.103392541486792,5.962832137164633,5.0689502783799645,0.8967462508850026,0.8433516040924905,0.4565228679071267,0.8055177405081972,0.6502991452991453,0.8967850008106676,0.5483886411295277,0.35486236785038344,0.6640880067061814,0.6504299754299754,0.8967062101678148,0.31158533793218524,0.2547472244648414,0.7227828482889846,0.6504975517295846
104600,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,0.3096711022553114,7.251246349166878,6.633331161124209,6.311993155056401,0.8386610353077916,0.9995994384182676,0.4565228679071267,0.8055177405081972,0.6502991452991453,0.8381973105452987,0.9995994384182676,0.35486236785038344,0.6640880067061814,0.6504299754299754,0.8368730635727818,0.9995626995075964,0.2547472244648414,0.7227828482889846,0.6504975517295846
104700,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Aluminizedteflon_5mil,0.03,2200,0.66,0.005,1.12266e-09,0.33,1.132535798601984,6.02561122619246,4.932865872043248,4.351678193778257,0.9146508363025969,0.6125772555276787,0.33682461815343434,0.755307459092234,0.5572649572649573,0.911646460447531,0.47620225552767875,0.2662828844812779,0.5210659109948506,0.48488943488943487,0.9119468826695297,0.4091199091937887,0.25838037007716586,0.4097422201274471,0.3950876638761649
104800,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,LiSOCl2,3,0.021,0.07,176000,110.0,12.801487408553836,0.1163771582595803,Aluminizedkapton_1mil,0.03,1420,0.67,0.001,1.1396699999999996e-09,0.0426,0.3632280519119241,4.4085414004137995,4.072466124826689,3.891041547586132,0.9067547798051097,0.41985409932397927,0.2494166396592437,0.4671802481853979,0.37538461538461537,0.9051753616090069,0.37966428450916445,0.24970832658163405,0.3685544608377582,0.3541769041769042,0.9057129867854712,0.3598950667162969,0.24985180131967416,0.3340320165063847,0.3278628968567367
104900,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,LiFe_18650,3,0.018,0.065,69730,57.75,3.460104124331423,0.0599152229321458,Betacloth,0.03,1600,0.86,0.003,1.4628599999999996e-09,0.144,0.4081661165844896,4.37516319452655,4.075458560004545,3.891070155782159,0.8315131195431009,0.42906119440369483,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.831015490782518,0.3992556388481393,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.8311481634841346,0.3845943988814901,0.26099287377990565,0.3260941291872325,0.3278628968567367
105000,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Whitepaints_S13G-LO,0.03,1300,0.85,0.003,1.4458499999999995e-09,0.117,0.5112543556401034,4.402540058267398,4.0806887783070795,3.905820933072462,0.8579298751560649,0.4407358962068263,0.2494166396592437,0.4671802481853979,0.37538461538461537,0.8568675481789311,0.40513404435497447,0.24970832658163405,0.3685544608377582,0.3541769041769042,0.8570196702126694,0.38762162817859486,0.24985180131967416,0.3340320165063847,0.3278628968567367
105100,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Aluminizedkapton_2mil,0.03,1420,0.75,0.002,1.2757499999999999e-09,0.0852,0.4795179728913384,4.422403074054389,4.076974102333056,3.8906911549604732,0.9003234082494644,0.4295430611471602,0.2494166396592437,0.4671802481853979,0.37538461538461537,0.8986484937484357,0.3845430611471602,0.24970832658163405,0.3685544608377582,0.3541769041769042,0.8990285468632608,0.3624077314677831,0.24985180131967416,0.3340320165063847,0.3278628968567367
105200,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Astroquartz,0.03,2000,0.8,0.0015,1.3607999999999999e-09,0.09,0.4347017292656989,4.443508077063715,4.119506682967541,3.9439192921028363,0.9020452945971034,0.4390511891276362,0.2494166396592437,0.4671802481853979,0.37538461538461537,0.9003386470631171,0.4042641520905992,0.24970832658163405,0.3685544608377582,0.3541769041769042,0.9007310414820628,0.3871525402376321,0.24985180131967416,0.3340320165063847,0.3278628968567367
105300,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,NiCd,3,0.018,0.065,54000,30.0,2.6795586220263417,0.0893186207342113,Whitepaints_Z93,0.03,1300,0.92,0.001,1.5649199999999996e-09,0.039,0.3842421143865551,5.023073505315692,4.619324697064115,4.075861968954607,0.7957341766652398,0.47997204059873017,0.2644249071310943,0.6670238185893315,0.47470085470085466,0.7818102589205697,0.3371896331913227,0.32897348918346336,0.48889327345412453,0.49606879606879606,0.7542120781688287,0.2603908395021948,0.2733422012639741,0.46572286164818394,0.4499289211814879
105400,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Aluminizedkapton_5mil,0.03,1420,0.86,0.005,1.4628599999999996e-09,0.213,0.5853006519119242,5.264483152154003,4.99817628773491,4.754595061706211,0.8958775875053367,0.5390962520444311,0.2644249071310943,0.6670238185893315,0.47470085470085466,0.8880043515047821,0.37343884463702376,0.35554178340930603,0.5046716811072594,0.5242321867321866,0.8812752120203685,0.29014703247424584,0.2974274538787205,0.5759202830940944,0.5547464855473069
105500,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Maxorb,0.03,2100,0.1,0.0015,1.7009999999999999e-10,0.0945,0.4094509509396208,4.360690827596091,4.1197330037367,3.9396923181198797,0.8911821489562544,0.3913307099893031,0.3146451042963056,0.38279708657334355,0.37538461538461537,0.8896052223118106,0.38027052480411794,0.29658626444818526,0.3339520349478015,0.3541769041769042,0.8896850895387858,0.3748300615732505,0.2739608780943523,0.3168545737162669,0.3278628968567367
105600,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Whitepaints_ZOT,0.03,1300,0.91,0.002,1.5479099999999999e-09,0.078,0.4046027943733933,5.147309573898168,4.8495335748086275,4.2810903602431125,0.8879647869208296,0.4860063945895868,0.2644249071310943,0.6670238185893315,0.47470085470085466,0.8798815005896501,0.34164759829329044,0.3458238048959489,0.5005910584383453,0.5154176904176904,0.8714552813882052,0.26426640213011876,0.27324457826675314,0.488005729598793,0.46828305165060813
105700,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Metallic_VDA,0.03,2700,0.04,0.002,6.803999999999999e-11,0.162,0.5654604602062155,4.389828646246448,4.090052883019124,3.905702168167174,0.8487241287418111,0.4274529813642839,0.2795594384807408,0.4281858508996945,0.37538461538461537,0.8476223837013517,0.39849233321613575,0.27137114293244585,0.35256429506978904,0.3541769041769042,0.8476597590397695,0.3842467000052979,0.26099287377990565,0.3260941291872325,0.3278628968567367
105800,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Quartzmirror,0.03,1333,0.8,0.008,1.3607999999999999e-09,0.31992,0.7079757335483166,4.747103084313174,4.255078702108249,3.9821488735234096,0.8940974063927455,0.4729800375010444,0.24911801472290399,0.5527606133279237,0.41397435897435897,0.8923437411015204,0.4063203152788222,0.2495590175698513,0.40364781579042047,0.3819103194103194,0.8926002786983688,0.3735306502182758,0.2497759377095072,0.3514531678132246,0.3421260464381614
105900,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Whitepaints_chemglazeA276,0.03,1300,0.88,0.001,1.49688e-09,0.039,0.4522055747212695,4.422217910942427,4.101935100935937,3.9280632937372415,0.8856288074535942,0.4365787519091695,0.2494166396592437,0.4671802481853979,0.37538461538461537,0.8840389900091478,0.4030116222795399,0.24970832658163405,0.3685544608377582,0.3541769041769042,0.884259933160045,0.38650007826304567,0.24985180131967416,0.3340320165063847,0.3278628968567367
106000,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Metallic_bareAl,0.03,2700,0.1,0.001,1.7009999999999999e-10,0.081,0.91409674179725,4.633790401244296,4.226934534420826,4.004408934761429,0.9144183759499425,0.5307119244079075,0.2548838053796845,0.46010761921712817,0.37538461538461537,0.9124115860312222,0.45022812811161117,0.25363743109720077,0.36565423625448357,0.3541769041769042,0.9129505900935626,0.41063845333680343,0.251872519097218,0.33259227808988967,0.3278628968567367
106100,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Silveredteflon_2mil,0.03,2100,0.66,0.002,1.12266e-09,0.126,1.1186393831171544,6.883003930924198,5.7792723546964355,5.319061597474929,0.896757575712859,0.7203842414126919,0.4565228679071267,0.8055177405081972,0.6502991452991453,0.8967966758890002,0.4690138710423215,0.35486236785038344,0.6640880067061814,0.6504299754299754,0.8967194097761446,0.36119295344975066,0.31767839850212737,0.6550582262398976,0.6317011530563892
106200,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Blackpaints_chemglazeZ306,0.03,1200,0.89,0.0015,1.5138899999999996e-09,0.054,0.3766362875558409,4.3848392288726314,4.073786099163501,3.9043256135543603,0.863217820879163,0.4293007115234415,0.2494166396592437,0.4671802481853979,0.37538461538461537,0.8620022473327476,0.3993261744864045,0.24970832658163405,0.3685544608377582,0.3541769041769042,0.8621415077484634,0.3845818131685931,0.24985180131967416,0.3340320165063847,0.3278628968567367
106300,L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,140,0.6,1.5,8000.0,2.0,400000.0,0.058,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Metallic_VDG,0.03,8400,0.03,0.001,5.102999999999999e-11,0.252,0.7316530795207004,4.342268537565412,4.058800062573886,3.882435279600962,0.8312775978669157,0.41328949920104374,0.27955943863955796,0.4281858508996945,0.37538461538461537,0.8304799524315111,0.39141449920104376,0.27137114297295456,0.35256429506978904,0.3541769041769042,0.830474911722831,0.38065426949579106,0.26099287379046826,0.3260941291872325,0.3278628968567367
